Energy_a5,Coefficient_of_Variance_a5,Energy_d5,Coefficient_of_Variance_d5,Energy_d4,Coefficient_of_Variance_d4,Energy_d3,Coefficient_of_Variance_d3,InterQuartile,MedianDeviation,Detection
274185.6151,3.4647,11679.2695,-13.1202,9543.3298,9.6362,4709.9112,-16.1565,38.9786,20.744,Non-Seizure
144397.4723,0.7367,11068.8816,-33.4752,7560.5334,-107.1002,4137.4596,1.3167,21.7614,12.8485,Non-Seizure
224880.9717,-6.6368,11530.1957,-38.7532,8290.1333,17.7151,6015.1323,6.9626,24.7173,15.2599,Non-Seizure
1094740.7765,1.9129,20440.8571,-40.4965,35254.6586,0.30597,26902.7243,-52.976,58.039,33.5707,Non-Seizure
812883.9549,-2.9667,41384.9992,19.5039,54413.544,-183.3916,52583.4283,-74.4885,48.6702,28.8264,Non-Seizure
259032.5795,-2.1157,41952.9371,65.0294,66139.6728,-20.7364,42243.4466,9.188,40.9407,24.3782,Non-Seizure
834519.369,-2.7514,45235.6785,14.0043,67987.2784,-4.2048,44800.3691,5.566,48.4323,28.8635,Non-Seizure
1252920.2273,1.6989,263020.9932,19.6225,348366.1985,-12.2318,328300.2917,-3.6097,67.9344,50.023,Non-Seizure
2625907.6366,-0.15027,424203.0868,30.3548,347075.8345,8.5787,356294.703,-1.5652,81.5586,56.8931,Non-Seizure
1987005.4357,135.8675,601959.6988,918.2389,586467.5333,50.5608,555462.5244,15.008,110.3275,76.3822,Non-Seizure
1739208.7433,-3.1399,44051.8737,19.2015,66849.5038,-25.1839,37386.6491,15.9198,73.9396,44.3854,Non-Seizure
1544303.7229,1.6913,12195.1259,210.7192,7684.0554,-120.8239,5769.67,-33.625,53.8005,30.6336,Non-Seizure
100784.3972,-184.4753,11254.1403,283.2309,6733.8534,161.7576,4302.8326,5.0005,17.6164,10.6233,Non-Seizure
44899.3454,0.88021,11191.9194,-192.1167,6222.1909,-11.9031,4299.5815,359.2027,17.0218,10.2666,Non-Seizure
63575.313,-3.312,11513.0828,-7.7529,6138.3029,331.9838,3521.2286,-14.1616,19.4341,11.2344,Non-Seizure
35504.1448,-1.9004,11623.9174,1.2669,6386.8824,-64.1234,2979.4326,-18.3262,16.1215,9.3256,Non-Seizure
55629.9507,-2.0655,11271.8436,29.588,6460.7581,-346.6281,3335.2181,3.6184,14.9833,8.9784,Non-Seizure
273364.0661,-0.49612,25149.6365,23.1571,49066.6532,-183.736,33037.3185,16.0135,33.8823,21.0787,Non-Seizure
336102.0462,-52.6692,69155.1208,55.6637,213273.4334,-6.9793,349349.4704,5.5546,52.0762,34.2703,Non-Seizure
1112524.7722,2.9838,123884.7222,7.1674,426291.0721,-26.3444,859650.1304,-4.5007,68.9197,43.6697,Non-Seizure
3660000.5058,4.1061,401751.4711,-8.8718,582730.4588,-5.3509,794324.9541,-8.4746,112.5784,79.9443,Non-Seizure
1706142.6251,-4.0308,76204.0021,17.397,59361.2548,3.5606,59394.395,-22.7443,66.1167,38.2433,Non-Seizure
979515.0274,-1.8194,507320.8307,37.989,517429.7022,336.9891,378261.4411,1.5671,97.2214,61.2444,Non-Seizure
601361.6933,2.7158,363826.9644,-49.626,341222.6785,-3.404,298449.3108,3.3516,72.5126,46.5563,Non-Seizure
1590407.5931,-7.39,448765.7248,-43.9436,336611.4495,-56.8864,263376.3496,12.2268,78.951,57.942,Non-Seizure
1514405.0075,0.79505,143889.3713,0.9108,143920.4972,-35.3023,98355.0914,-4.2377,47.4386,31.4893,Non-Seizure
182913.8346,1.2555,29466.4567,21.749,25262.6552,-16.8243,15225.6858,17.2366,27.3589,16.6591,Non-Seizure
105782.5497,-0.10608,16207.5468,32.0039,9890.0489,-24.0069,5432.5752,-0.082611,21.3707,12.4889,Non-Seizure
102878.8188,11.5619,16891.1012,102.4584,10452.2789,-35.5369,7422.2657,-104.5808,23.2309,13.5184,Non-Seizure
179610.3516,2.3836,23910.1863,4.9232,22723.2981,-13.5931,15505.1779,-2.6685,26.6964,16.5743,Non-Seizure
83216.0764,1.6089,38181.0117,9.2967,38388.338,-7.51,32303.8767,-25.9435,28.3697,17.5091,Non-Seizure
792516.2871,1.4721,180619.7585,-23.2172,236670.4756,-0.2984,118437.2186,2.3053,60.6211,42.2113,Non-Seizure
1381427.1053,-6.2593,457057.8063,630.0348,525920.9306,-4.7937,353882.234,-23.2898,104.11,64.6002,Non-Seizure
1148138.4681,1.3409,130682.09,38.4336,148210.9706,20.9233,105311.3694,-1.1466,41.3569,29.2783,Non-Seizure
1376364.8722,-1.043,373103.942,-254.8458,366911.0784,58.8899,295285.5597,-127.9505,96.0917,61.0539,Non-Seizure
371589.9614,4.906,11780.2756,-6.8244,7285.1651,0.46405,3458.8892,2.7537,22.7637,13.3749,Non-Seizure
41916.9249,5.1278,11044.4877,-14.2263,6927.663,-11.0203,3054.029,-0.18761,16.6906,9.6529,Non-Seizure
59586.6341,1.2223,11507.3437,-10.7004,7185.1512,-11.7836,3221.466,12.4653,17.5994,10.5327,Non-Seizure
76466.1275,5.0351,12060.3321,-129.3187,7777.6751,96.1688,3261.5547,-24.8955,19.4596,11.3698,Non-Seizure
92390.6228,0.62768,12326.3153,-138.4685,7706.3032,6.637,3174.5296,-15.8533,18.7716,11.0703,Non-Seizure
563413.563,-18.2694,25870.7079,-5.4579,39541.6179,320.2857,23033.1668,0.10098,61.7848,40.3018,Seizure
1594490.2642,-7.6659,54039.6173,-2.688,70414.9866,-6.9563,64481.338,-15.4826,97.765,53.1217,Seizure
2284430.9345,-2.6692,35591.8916,17.6828,36794.9165,-48.363,35072.7935,-2.9733,85.899,49.495,Seizure
2254363.5386,0.68462,70621.801,6.3571,124398.8197,-12.8376,123353.4749,-18.0895,96.2276,54.9432,Seizure
2064983.1911,4.7617,152481.7059,-8.945,205557.2991,-25.3822,206478.745,15.4617,100.8908,57.9481,Seizure
1791771.1828,-0.27963,84183.2058,311.5588,143081.8181,6.993,78797.1956,0.8844,94.3505,52.678,Seizure
1017409.6457,-1.4003,72070.1985,19.1035,129389.7511,3.7273,90115.7086,-0.64986,78.212,45.6232,Seizure
9272641.6488,-0.81117,136742.9328,37.3464,311660.5799,-43.2322,308106.8053,-0.048751,168.0522,112.2904,Seizure
14365094.7067,-2.8247,115754.2646,2853.1051,252810.1409,-36.6479,514744.5489,-21.0725,178.797,136.1512,Seizure
20099161.9547,2.9006,268682.2665,53.0555,797280.8671,-51.2917,718793.5335,1.9003,208.908,128.4776,Seizure
14041966.0504,-0.046918,181772.8683,50.1249,339763.6803,-32.4079,529255.5869,-2.9367,127.5957,86.3391,Seizure
27838255.3978,0.97086,235107.2452,-1958.2061,578218.3027,-1080.5363,542384.3858,9.9105,216.561,150.598,Seizure
9014218.6414,0.0023159,395863.6353,38.9562,591895.9522,-32.8041,478265.1737,9.5274,174.7964,99.8445,Seizure
3633920.9538,-0.39999,435270.9231,28.2372,575670.1556,17.2223,576707.4101,8.6327,126.7973,81.0308,Seizure
12564220.1628,1.9366,367335.6182,26.2907,648985.1959,105.4387,591762.0743,-13.4058,184.7003,121.814,Seizure
18468488.6574,1.3539,222910.3978,-4.8631,657584.0729,1516.6026,889139.1374,-22.7055,167.2283,106.0878,Seizure
3655011.9005,13.4061,123555.0819,9.2134,281268.4407,16.1994,275107.0764,15.2503,103.4899,61.6603,Seizure
3072840.1864,4.7081,110317.5014,-6.3609,193904.6527,-41.8895,216548.3747,-2.7215,98.9457,68.0293,Seizure
5178113.0518,-2651.0894,122822.6107,-67.7794,180261.5074,856.8176,252138.1344,-38.3613,171.6876,98.1821,Seizure
5432469.603,-3.0238,69683.7753,-53.5918,153610.5393,23.3062,207355.5603,-0.23021,152.2026,87.2835,Seizure
2052512.6516,0.31985,95972.3859,-57.4831,184369.0444,114.5458,182450.6325,6.9407,94.2401,55.5708,Seizure
1365087.1171,4.4973,64975.7349,-104.2259,113686.4896,2.8807,122287.2372,-363.3809,76.9379,46.2151,Seizure
2756769.7035,3.7133,79337.8547,-19.81,172147.2492,-43.0519,277865.3522,30.3632,92.7451,57.7772,Seizure
7960565.7293,-1.7398,70772.0063,-7.3539,213987.7717,53.6643,311246.9743,326.6405,120.1295,74.1898,Seizure
17930105.3304,-1.9771,129263.1218,28.3426,540104.6132,-12.3475,930385.4087,0.28907,182.1182,107.4594,Seizure
9289860.7027,-3.0588,297357.5185,-34.5961,1012383.2072,16.7243,1995600.9439,9.5779,193.517,119.569,Seizure
2956484.8249,-2.6204,91306.6162,182.9849,208126.5456,184.4281,199433.4738,16.1068,114.0734,66.0186,Seizure
8768171.644,2.5376,88807.7961,-33.3561,259617.0229,-61.4274,350135.4372,-69.3773,165.4616,100.7827,Seizure
13686386.2635,0.47674,80426.5973,438.8511,192627.1807,28.4772,322259.8974,39.1995,147.7433,90.9876,Seizure
11511581.4019,-2.3435,85578.302,15.9165,255637.2575,79.2543,624213.9272,-2.7259,136.3529,88.8537,Seizure
14468148.5144,-0.060409,158391.5837,-41.2146,363515.5681,-105.3891,982828.607,0.033028,213.1635,126.1312,Seizure
8773140.075,-0.87029,82836.0337,-7.1617,212700.1141,24.7747,296179.8809,1.1175,165.0624,93.5601,Seizure
2242509.2139,1.1284,108238.7111,-41.2804,250119.9851,20.6261,228216.2055,-130.9387,117.8022,67.7739,Seizure
4666724.9911,0.6105,120937.6772,13.4293,349503.7121,551.1612,318426.6633,0.84743,114.3622,73.365,Seizure
9094586.8704,3.3504,175081.7747,28.8838,388971.0857,-0.27364,358993.6159,3.2304,126.8312,78.3073,Seizure
3089312.8759,-0.13519,92904.9898,-24.0024,207427.797,-33.4601,307133.4877,21.2662,121.1828,70.8474,Seizure
8844965.9445,0.96409,91182.599,511.8429,247105.24,156.3535,322787.5017,-2.0033,142.579,85.9018,Seizure
11846107.9705,4.3291,76107.4169,-9.4242,206011.1291,637.227,243145.1678,-33.7501,141.1435,92.2633,Seizure
11359532.2545,-10.8071,145367.9778,30.1094,271972.6606,86.6914,599233.5203,-7.9876,178.3808,105.54,Seizure
9382050.595,-0.60554,227368.5259,-2.3438,402778.6521,-1.5666,665816.0723,-8.1835,167.4492,112.7464,Seizure
12650719.9863,-0.41765,232344.5623,-38.8406,650876.4156,-4.0578,1236028.3357,5.2203,186.1443,119.4522,Seizure
5307466.5322,0.56916,137887.5027,8.7512,359031.1212,96.4696,326143.0046,3.609,131.8511,76.4305,Seizure
3527799.63,-0.61932,161628.8429,261.8925,288575.687,32.6653,451932.9383,-13.7756,134.3399,85.4682,Seizure
3305246.2364,0.89488,300305.5084,2.7501,302775.5749,38.8478,267711.9842,-0.30352,136.7521,83.0766,Seizure
4995862.6769,130.0659,123283.2033,10.7496,371601.0357,78.2298,392528.7224,0.14852,144.2353,88.9277,Seizure
7058659.1243,-8.297,133178.3397,-187.0538,178270.7514,-43.2839,291610.6953,2.8927,162.7265,108.0571,Seizure
9715428.5747,-3.2417,393306.0579,-47.9958,555283.9768,-4.315,427699.3841,13.7527,168.4345,106.5824,Seizure
4633016.9463,11.4309,270502.5057,-9.0893,359467.898,-68.4681,574077.9469,14.0148,141.84,91.8921,Seizure
6558171.389,13.605,306907.6546,-7.9746,658762.7039,-21.7394,1115206.7065,-0.16502,186.5945,116.3058,Seizure
6061713.0263,10.7486,308269.2256,210.8993,302537.3286,299.1759,494274.8732,1.2542,147.9216,98.5952,Seizure
3628496.0636,-3.5563,60442.4422,8.0303,160030.6244,678.6093,152380.6158,34.01,111.6441,66.7502,Seizure
3668727.421,8.0331,178915.7264,36.7028,331035.8586,18.5927,234077.8637,-0.84405,120.8685,73.7835,Seizure
2286414.8221,-4.6583,79248.7597,-52.3058,231827.6108,86.2996,161832.5014,5.2622,105.3161,63.213,Seizure
5660339.8345,56.9253,61079.5428,-244.8647,170178.7336,111.2565,199837.0645,48.3017,151.0219,92.7226,Seizure
3582272.542,33.384,107718.097,-64.5831,236929.5677,78.0488,310309.6455,-3.5219,123.3827,77.3594,Seizure
5915082.9769,4.0588,121182.1086,-123.7057,132583.6024,2.7869,154469.9025,-113.0223,134.6032,78.4473,Seizure
5591294.5617,0.33063,203782.3873,170.1669,293999.8897,-9.5284,276294.3772,7.4278,141.5937,86.3716,Seizure
5554657.173,3.2901,105942.5843,-7.6103,224568.7641,-184.0145,396277.732,-0.52836,172.7749,102.6671,Seizure
5116394.9671,-1.331,155729.1168,-14.0416,220691.5371,-171.1771,234457.3136,22.8257,145.0677,87.1391,Seizure
6589177.6416,-2.4754,259549.8051,-27.9905,703975.1613,104.1161,761562.5254,-6.0891,165.3342,105.2347,Seizure
8410945.8052,-1.6489,183133.1173,4.6815,697761.3541,24.4832,1265679.7733,-15.2972,161.6393,97.4205,Seizure
5823508.618,3.2836,184954.7118,28.1406,307210.4071,33.4985,432340.6836,1.6474,191.8777,113.394,Seizure
12021304.2119,-5.1723,491231.2456,4.3721,1189573.9944,-1050.2284,1916212.9241,4.9265,244.9052,147.0798,Seizure
11616589.1891,-0.66237,119492.4634,2.711,531779.1615,21.1065,1082239.8334,-9.5383,228.9791,125.1132,Seizure
37863.7652,-1.1467,16573.5985,-15.3313,9027.3895,-14.035,3724.9146,-0.16007,17.0473,10.3685,Non-Seizure
260994.5729,-1.6163,15831.5358,-7.5454,9315.0663,-50.4993,4730.743,-44.2624,34.8251,18.966,Non-Seizure
528760.2054,-2.3629,15745.9447,-5.1694,9755.294,937.901,4517.9458,-4.7864,34.6722,19.7513,Non-Seizure
235670.6829,-0.20421,16135.7319,0.16702,10179.6864,8.6198,4306.4118,-360.6148,22.7552,13.019,Non-Seizure
196913.2893,8.7174,16227.0546,5098.5236,9901.0823,-6.5282,4368.1451,-5.5538,21.0055,12.2248,Non-Seizure
114200.8287,-1.1933,16125.4792,-86.5024,8685.3113,3.2261,4294.3641,-0.52967,21.719,12.5954,Non-Seizure
129499.823,1.5283,17170.2927,-82.2551,9999.8058,16.2781,4846.8692,47.5204,24.7088,13.7374,Non-Seizure
100764.845,-0.99397,17891.3705,-12.3447,9703.6129,-26.3389,4279.3133,36.5673,21.2093,12.5738,Non-Seizure
117436.5756,-0.58641,18243.5163,92.9304,9624.1769,22.7902,4880.4372,22.2183,18.848,11.6795,Non-Seizure
119165.9024,-7.9451,20321.528,-39.462,9711.6325,340.1976,3569.387,-7.7971,24.6494,14.0564,Non-Seizure
57809.0578,-0.71706,20274.7398,263.8682,9606.5119,3.4284,2955.3472,-4.2449,19.9522,11.2195,Non-Seizure
140283.83,0.1479,19942.9757,3.3956,9890.5009,-151.9137,3015.4415,1.9586,25.3374,14.0515,Non-Seizure
175119.4625,-1.0099,21015.6689,-78.3763,10411.2667,-46.4691,2715.1351,-9.4692,21.9908,12.6682,Non-Seizure
238174.1499,2.5614,19193.1298,-716.1281,9571.5848,146.2441,2569.6932,-19.6675,28.9558,15.6433,Non-Seizure
328107.545,-2.966,18599.3797,-6.9153,9936.8051,3.372,4129.6137,-52.6301,24.6748,16.1451,Non-Seizure
518900.2153,3.7547,18248.7755,67.6153,10356.4184,5.2086,4964.3877,-7.0722,25.0316,16.205,Non-Seizure
184789.8303,-10.9227,17211.2285,51.7911,10498.7913,-96.1757,5083.394,22.0606,24.1652,14.5892,Non-Seizure
514604.9247,-0.33664,16249.9739,22.1587,10408.1967,40.4301,4767.3325,-8.5859,32.7441,18.9651,Non-Seizure
208652.3356,-87.8833,16104.3596,131.9832,10786.2268,-7.0298,4477.1993,22.5823,23.3158,14.1333,Non-Seizure
141975.3173,0.64127,15745.0223,-30.7087,10345.0271,48.7446,3084.9661,4.8144,19.7993,11.3856,Non-Seizure
160215.3914,15.7115,15323.4974,92.3641,9573.2545,-8.9876,4161.2914,-48.1049,22.1776,12.7404,Non-Seizure
215838.6402,-1.6903,16588.8252,54.3695,9170.4747,177.1039,5393.1414,7.9046,25.7451,14.9269,Non-Seizure
155804.8712,-1.2788,16398.6619,-82.5069,8671.4964,9.0936,4561.2162,14.6057,24.454,14.3322,Non-Seizure
584405.3951,-4.3082,54992.981,-59.2192,37407.6987,-36.05,37868.3755,7.6703,42.9113,28.8131,Non-Seizure
1078606.5982,1.4203,51253.8121,14.8341,33500.4811,-248.2846,56516.7717,9.7929,48.2964,30.6344,Non-Seizure
3246957.0681,-1.3138,426857.0459,19.9439,289565.1623,-18.3201,352378.8668,0.47757,111.3808,71.4866,Non-Seizure
2025581.1819,2.227,20565.1934,-72.0665,11734.2446,22.3567,4954.9535,1.4898,42.4866,23.4692,Non-Seizure
86856.8309,3.1567,19957.0499,-62.6785,10707.7158,7.7156,4150.4562,14.138,22.7467,13.3724,Non-Seizure
151590.8932,0.40282,18371.8687,109.4121,9471.8572,44.6654,4057.8495,7.4414,21.8973,13.3276,Non-Seizure
187256.2741,-5.3927,18040.9709,-9.246,9935.0987,-16.6677,4022.0631,6.077,24.6494,14.3499,Non-Seizure
193297.9074,-35.1551,16591.7799,-2.7673,9226.8362,60.8468,4615.312,5.7767,25.6177,15.0799,Non-Seizure
156338.7127,-0.87989,15953.8432,1568.7459,10184.1962,-60.4006,4699.7292,12.6411,18.8565,11.4557,Non-Seizure
95300.1079,6.6227,16335.9969,-1.0171,10096.5256,-26.2666,4493.6172,-8.7713,20.5808,11.9035,Non-Seizure
120104.1125,-10.7011,16700.4336,1334.5865,10085.7173,39.305,5143.9835,21.1739,26.1698,14.7246,Non-Seizure
94740.0359,3.1527,18577.9593,57.6417,9495.4959,-63.51,4910.9123,13.6841,17.5484,10.8194,Non-Seizure
68272.6349,-9.2441,19566.6549,8.0906,10745.9364,-6.0879,4961.8142,6.4567,20.5723,12.3783,Non-Seizure
97762.4624,-2.0043,20420.1607,-22.1686,10296.9793,4.5674,3747.0342,25.3484,22.5853,13.2274,Non-Seizure
244111.5849,-0.48989,20908.9434,35.7192,10036.9481,-30.0779,4578.8613,9.5693,26.3566,16.0259,Non-Seizure
205906.6437,-0.046554,19512.3273,-90.0245,9658.7664,-9.3376,3955.6977,7.8897,22.8062,13.2244,Non-Seizure
73040.1147,-0.39274,17832.9019,-136.723,10013.4276,48.2552,2783.6948,51.7565,19.9182,11.3317,Non-Seizure
1125663.5652,1.8637,20939.6703,-44.4946,11344.0485,-2.8277,7785.5923,-13.2582,85.7716,51.3213,Seizure
2028762.5013,-1.7082,38005.6871,12.8912,55628.4565,14.8534,33674.5675,-176.6131,100.2538,55.1891,Seizure
2714506.8747,0.21418,43453.4215,0.45212,33500.6208,10.8013,31523.3359,0.7232,95.013,53.9469,Seizure
1244628.4469,-3.6202,45563.6102,-21.1408,60301.1057,-25.3074,25964.3888,-10.5129,77.3966,46.1198,Seizure
1736112.2984,-1.124,68249.5742,28.6168,95510.0329,21.5949,56476.1986,-7.5255,89.5599,49.6154,Seizure
2016873.9228,-1.3332,169793.5876,-48.8285,214194.5786,-84.0345,173352.6603,9.1434,91.4286,56.1741,Seizure
2036694.6679,-0.87521,126615.0387,71.5972,141083.1283,-90.4413,113145.3503,-21.7906,86.689,50.3648,Seizure
2783731.5631,2.5718,202511.828,11.4201,360904.4187,30.9892,262062.0068,5.7355,101.3155,69.7666,Seizure
9631773.9665,-15.445,223867.1582,25.2261,522227.7011,-786.5756,594360.7891,1.4757,153.3917,96.6859,Seizure
2858061.3993,1.7351,60599.2395,3.0873,283280.0145,-58.6257,213709.8853,5.3719,87.275,54.0534,Seizure
16247773.0058,0.32584,25524.5109,49.6411,72075.9827,-14.5212,241113.6575,-8.3233,176.9199,95.712,Seizure
16670666.1776,0.33291,212595.0247,3.8174,394059.9573,-179.4265,374535.292,-3.087,97.6716,80.3099,Seizure
21177678.6058,-0.31822,566802.8127,14.1242,1238643.6158,-15.465,967066.171,4.1505,230.2532,144.277,Seizure
5363000.0352,1.2952,122080.5966,11.6739,228523.6245,51.892,293712.1035,0.10718,90.9699,58.0257,Seizure
6029387.3257,2.9486,89271.1073,2.1678,244848.5225,-0.88213,284282.6267,-2.0652,88.8889,65.9763,Seizure
22447166.8004,-10.7205,140676.4499,-26.3248,345742.7308,101.5692,401833.3924,-8.8061,168.9781,117.4415,Seizure
11081465.4787,-0.13104,350452.2481,-7.3686,700606.8946,133.4094,1077629.9067,-28.3925,219.5679,122.8538,Seizure
8437659.6262,1.332,279959.4098,-78.9637,620754.0318,37.3019,729192.9605,-4.0597,161.5969,97.2332,Seizure
4010561.5529,-0.094161,185969.3193,175.6443,341287.6875,27.2752,481443.1837,0.47828,139.2239,84.5197,Seizure
9394225.4996,-4.5146,402701.0476,2.4945,1208621.1689,-218.7442,2922099.1567,-11.4361,270.387,155.0495,Seizure
14685564.0557,-0.34102,310887.7396,-194.9277,682258.0182,-161.9467,1244210.2984,25.4622,173.7771,107.7583,Seizure
10695814.6239,-1.459,367769.7069,26.4426,868590.218,-46.6194,836798.5225,-23.1208,201.5777,123.761,Seizure
7917253.1825,3.0018,114808.8669,2.1854,209349.6573,-50.1413,239719.2872,-0.52714,154.8102,101.8356,Seizure
10142794.5964,0.21079,153912.7329,17.4376,488150.7263,126.4528,660784.9251,20.0492,168.1202,98.6174,Seizure
7049223.9798,2.7355,264702.6267,0.85552,786042.6661,57.8791,1434467.557,-0.43466,211.1929,127.8016,Seizure
4503422.9652,-0.25997,177237.4608,-14.6713,333833.2573,-73.7141,486454.027,20.4926,131.1886,78.0232,Seizure
6770899.9497,-1.3056,128165.0737,7.0818,201813.6029,-116.1517,253646.0345,-0.88891,122.27,74.452,Seizure
4602916.5503,-1.0508,174516.7867,-57.704,592741.4686,12.6287,1240203.8985,-0.58823,134.17,92.4292,Seizure
2545442.6446,1.1253,126612.4358,-4497.6394,334307.6282,13.4143,437583.4117,27.2243,124.4869,75.1473,Seizure
4719943.8234,-1.6267,109552.6844,253.0028,271300.5943,-122.6997,296161.9973,10.5352,154.0543,87.7536,Seizure
2824174.3746,1.171,114940.4508,-79.5414,309400.4728,59.431,263032.8689,12.1717,118.5497,73.516,Seizure
6543740.4273,33.5166,97548.6914,-103.088,282572.3268,136.9558,269941.1643,-4.6164,147.5054,87.8697,Seizure
17042910.5387,1.4164,74607.2436,-51.6695,202560.5725,-148.0948,288023.4223,0.03194,155.3283,98.7779,Seizure
2891369.629,10.0666,137295.0248,-990.0117,221649.278,-13.6038,204260.2989,-14.4824,117.6578,67.6743,Seizure
2238267.2088,-6.5943,120472.4235,-17.0732,240202.9164,6.154,142339.3611,-1.2097,105.0358,62.5792,Seizure
3408247.0003,-0.89364,42055.2659,22.3336,155881.9539,-39.1286,214284.6718,26.401,116.4941,72.43,Seizure
9098993.2454,-0.25187,183455.8618,28.5712,431774.6891,56.7669,445096.3205,52.469,206.1984,126.6737,Seizure
7254284.7013,-2.909,294073.0936,80.7073,401746.6093,65.7153,425037.649,-5.9116,176.8859,105.3097,Seizure
5341157.9041,1.4206,266019.6697,-11.5618,416285.5235,-438.8229,358548.5993,6.3888,165.3427,93.2113,Seizure
4912017.9239,-0.76597,222244.9106,-3.7502,359560.4436,57.6113,280609.443,-17.7472,138.0007,80.8299,Seizure
2148114.5696,0.97419,119070.5832,-3336.2764,195314.7951,-59.8818,175471.6862,-31.4206,94.8346,57.8018,Seizure
6279332.1528,-0.78302,108600.5202,56.1358,204389.1681,14.6896,181908.4957,10.1259,146.1889,87.8592,Seizure
12000932.9212,-0.48017,156237.3891,61.6974,338916.8008,18.3195,436045.8979,80.8602,168.8422,98.5632,Seizure
5302041.6447,-32.7866,246508.3798,24.9621,574691.1666,-13.2366,551165.9321,-9.5003,138.5868,85.11,Seizure
3928659.3277,-1.947,190268.8297,-33.9884,439990.4783,-52.6856,620513.8091,-1.949,146.2059,89.4034,Seizure
21120408.3459,0.45022,235901.4861,-116.4394,506467.1344,-551.943,649922.1138,1.1949,193.8992,121.4939,Seizure
15090438.4566,-4.3812,268598.1685,-17.327,609152.221,3.1748,1155414.1392,34.4076,201.6712,122.6867,Seizure
13629659.4507,0.85385,321778.786,-8.5943,708700.3327,155.2387,1081005.1292,5.6735,207.6934,128.8764,Seizure
16770860.5692,-7.5888,178340.1875,31.4131,283932.7874,25.1187,437212.4419,-1.1021,270.2001,162.3423,Seizure
11865893.1765,0.47129,133541.6079,68.1393,225767.982,-122.675,219834.6525,17.3099,146.1549,92.5712,Seizure
12793435.0247,3.9519,279984.2624,-76.793,426135.563,218.5808,741492.242,-11.3183,247.7252,160.5876,Seizure
11611481.12,-18.2967,50685.8153,2624.6393,137017.5628,-7.1775,190126.8543,9.7089,203.3105,115.1457,Seizure
10082933.1205,0.72924,210700.7428,-16.4492,287018.8587,-49.4399,346437.2858,-2.9507,162.7096,101.2567,Seizure
